ENSG00000054654,SYNE2,cellular adhesion,tumorigenesis,cell migration,protein interaction,oncogene upregulation,cancer metastasis
ENSG00000067167,TRAM1,er stress response,unfolded protein response (upr) regulation,cell survival enhancement,apoptosis inhibition,tumor progression facilitation,oncoprotein interaction
ENSG00000143375,CGN,cell cycle regulation,chromosome segregation,apoptosis promotion,tumor suppressor regulation,g2/m checkpoint control,therapeutic target
ENSG00000145685,LHFPL2,adhesion regulation,cell proliferation enhancement,cancer driver gene,morphology modulation,signaling pathway interaction,tumor progression facilitation
ENSG00000265107,GJA5,gap junction communication,intercellular signaling,cell migration and invasion,tumor progression,apoptosis regulation,genomic instability 
ENSG00000168818,STX18,er-golgi communication,oncogenic protein transport,tumor progression,cancer stem cell maintenance,membrane trafficking regulation,apoptosis resistance
ENSG00000108100,CCNY,cyclin-dependent kinase activation,oncogenic signaling,cell cycle regulation,tumor suppressor interaction,proliferation promotion,cancer driver gene
ENSG00000102317,RBM3,cell survival promotion,tumor progression facilitation,chemotherapy resistance induction,apoptosis inhibition,cell cycle regulation modulation,dna repair enhancement
ENSG00000243927,MRPS6,mitochondrial location,translation regulation,tumor energy metabolism,oxidative phosphorylation impairment,reactive oxygen species generation,cellular stress response
ENSG00000133119,RFC3,genomic instability,cell proliferation,dna replication initiation,dna repair mechanism,oncogenic process,therapeutic target
ENSG00000186081,KRT5,maintenance of epithelial structure,cell migration regulation,intermediate filament disruption,tumorigenesis,oncogenic signaling,epithelial stratification
ENSG00000130707,ASS1,immune evasion,tumor suppressor,metabolic reprogramming,warburg effect,arginine biosynthesis,nitric oxide production
ENSG00000115648,MLPH,overexpression,cell migration,cancer progression,protein interaction,melanosome transport,cytoplasmic trafficking
ENSG00000118271,TTR,cell proliferation,oncogenesis,metastasis,angiogenesis,signaling pathway regulation,tumor progression
ENSG00000116741,RGS2,g-protein coupled receptor regulation,gtp hydrolysis acceleration,cell proliferation regulation,tumor progression enhancement,metastasis promotion,pi3k/akt pathway modulation
ENSG00000054356,PTPRN,transmembrane protein,tumor suppressor function,oncogene regulation,cell signaling pathway modulation,growth regulation,signal transduction inhibition
ENSG00000110514,MADD,apoptosis regulation,cell survival inhibition,mitogen-activated protein kinase (mapk) pathway interaction,ubiquitin ligase adaptor function,tumor suppressor activity,signal transduction modulation
ENSG00000186792,HYAL3,tumor progression,angiogenesis promotion,cell migration facilitation,invasive growth enhancement,metastasis promotion,therapeutic target
ENSG00000138942,RNF185,e3 ubiquitin ligase activity,cell cycle regulation,dna repair mechanisms,genome stability maintenance,protein degradation pathway,transcriptional regulation
ENSG00000091428,RAPGEF4,oncogenic transformation,cell proliferation,rap gtpase activation,mapk/erk pathway activation,genetic instability,protein-protein interaction
ENSG00000120733,KDM3B,histone demethylation,lysine-specific demethylase activity,chromatin regulation,apoptosis suppression,cell proliferation,metastasis facilitation
ENSG00000163714,U2SURP,aberrant splicing,oncogenic consequences,cell proliferation,genomic instability,tumor progression,protein-protein interactions
ENSG00000167755,KLK6,tumor growth promotion,protein processing,emt regulation,cell proliferation enhancement,therapeutic target,biomarker
ENSG00000075891,PAX2,transcription factor,oncogene,tumor progression,cancer development,therapeutic target,cellular differentiation
ENSG00000168876,ANKRD49,cell cycle regulation,genomic instability,apoptosis modulation,dna repair,tumor progression,oncogenic transformation
ENSG00000230907,FKBPL,tumor suppressor function,cell cycle regulation disruption,oncogenic kinase inhibition,reduced expression in cancers,protein-protein interaction,cellular proliferation modulation
ENSG00000143183,TMCO1,mitochondrial dysfunction,altered metabolic regulation,dysregulated calcium homeostasis,enhanced glycolysis,tumor progression,protein-protein interaction
ENSG00000205581,HMGN1,chromatin remodeling,histone modification,gene expression regulation,oncogenic transformation,genomic instability,cell cycle progression
ENSG00000169908,TM4SF1,cell migration,metastasis promotion,tumor progression,epithelial-to-mesenchymal transition (emt),cancer cell invasion,drug resistance
ENSG00000013573,DDX11,dna replication,chromosomal instability,oncogenic transformation,genomic stability,cell cycle progression,therapeutic target
ENSG00000139926,FRMD6,pi3k/akt signaling pathway modulation,cell migration regulation,tumor progression involvement,genetic interaction with ptpn3,protein activity regulation,metastasis association
ENSG00000115593,SMYD1,oncogenesis,histone modification,transcriptional regulation,cell proliferation,apoptosis inhibition,genomic instability
ENSG00000078140,UBE2K,protein degradation,cellular stress response,tumor progression,genomic instability,oncogenic function,ubiquitin conjugation
ENSG00000090104,RGS1,g-protein activation,cell signaling regulation,oncogenic potential,tumor suppressor function,signaling pathway modulation,cell migration regulation
ENSG00000139625,MAP3K12,mapk signaling,oncogenic driver,jnk pathway activation,cell proliferation,apoptosis inhibition,genetic amplification
ENSG00000205279,CTXN3,cancer-promoting function,cell proliferation regulator,tumor suppressor or oncogene,cell growth modulator,protein-protein interaction,cellular response mediator
ENSG00000140750,ARHGAP17,rho gtpase regulation,tumor suppressor function,cell migration inhibition,protein degradation activation,akt pathway modulation,cancer progression facilitation
ENSG00000148943,LIN7C,cell polarity regulation,adherens junction modulation,tumor suppressor function,cancer metastasis,cell migration regulation,protein-protein interaction
ENSG00000168938,PPIC,protein folding regulation,chaperone activity,cellular homeostasis,apoptosis regulation,cell growth modulation,tumor suppressor protein interaction
ENSG00000108557,RAI1,cell growth regulation,small nucleolar rna processing,tumor suppressor activity,ribosome biogenesis regulation,dna repair interaction,apoptosis modulation
ENSG00000153046,CDYL,tumor suppressor activity,chromatin modulation,transcriptional repression,histone modification,epigenetic regulation,cell growth control
ENSG00000266028,SRGAP2,cancer cell migration,cell invasion,small gtpase regulation,cytokeletal modulation,rho gtpase activation,tumor progression marker
ENSG00000107554,DNMBP,tumor suppressor,apoptosis regulation,mitochondrial localization,cell death pathways,dna damage response,oncogenesis suppression
ENSG00000186487,MYT1L,genomic instability,tumor suppressor function,transcriptional regulation,cell proliferation,chromatin remodeling,oncogenic potential
ENSG00000215114,UBXN2B,protein degradation pathway regulation,oncogene activation,cell proliferation modulation,genome instability,dna repair interaction,ubiquitin-like modification
ENSG00000164080,RAD54L2,genomic instability,homologous recombination repair,dna repair deficiency,tumorigenesis,oncogenesis,genome maintenance
,MARCH2,protein degradation regulation,cell surface receptor stability,cancer stem cell maintenance,therapy resistance,tumorigenesis promotion,metastasis facilitation
ENSG00000168517,HEXIM2,transcriptional regulation,7sk snrnp complex interaction,p-tefb repression,tumor suppressor/oncogene role,cell proliferation control,gene expression modulation
ENSG00000068697,LAPTM4A,lipid metabolism regulation,tumor aggressiveness marker,endocytic trafficking modulation,protein kinase activation,cell growth regulation,apoptosis suppression
ENSG00000087338,GMCL1,golgi apparatus regulation,cell proliferation regulator,oncogene or tumor suppressor,cell growth and metabolism pathway interaction,cancer driver gene candidate,genomic instability mediator
ENSG00000165553,NGB,rhoa pathway inhibition,tumor suppressor function,calcium signaling regulation,cell migration modulation,cytoskeleton dynamics regulation,pan-cancer biomarker potential
ENSG00000177791,MYOZ1,cell proliferation,cytoplasmic localization,actin dynamics regulation,oncogene function,epithelial-mesenchymal transition,cancer progression
ENSG00000102572,STK24,cell cycle regulation,g2/m phase transition,genomic instability,tumor progression,kinase activity,dna repair deficiency
ENSG00000163681,SLMAP,er biogenesis,protein insertion,membrane trafficking,oncogenic signaling,cell growth regulation,cancer progression
ENSG00000179456,ZBTB18,cellular proliferation regulation,tumor suppression,transcriptional regulation,apoptosis induction,genome stability maintenance,chromatin modification
ENSG00000151715,TMEM45B,cellular processes regulation,tumor microenvironment modulation,cell signaling pathway interaction,membrane receptor interaction,cytoskeletal component interaction,oncogenic potential
ENSG00000108878,CACNG1,calcium signaling pathway,aberrant expression,kir channels modulation,tumor progression,cancer development,therapeutic target
ENSG00000186812,ZNF397,transcriptional regulation,gene expression modulation,cell proliferation,cell differentiation,protein-dna interaction,tumorigenesis
ENSG00000170832,USP32,ubiquitin regulation,oncogenic protein stabilization,protein degradation modulation,cell cycle progression,dna repair mechanisms,tumorigenesis promotion
ENSG00000105327,BBC3,apoptosis regulation,gene silencing,tumor suppressor function,mitochondrial outer membrane permeabilization,caspase activation,dna damage response
ENSG00000204390,HSPA1L,heat shock protein regulation,molecular chaperone function,cell cycle modulation,apoptosis regulation,protein homeostasis,stress response induction
ENSG00000101746,NOL4,cell cycle regulation,nucleolar function,protein-protein interactions,transcriptional control,oncogenic transformation,apoptosis inhibition
ENSG00000174446,SNAPC5,spliceosome assembly,intronic removal,rna splicing regulation,genomic instability,cellular proliferation,dna repair interaction
ENSG00000104980,TIMM44,mitochondrial dna replication,mitochondrial integrity maintenance,cellular metabolism regulation,genomic stability disruption,tumor initiation,oxidative stress induction
ENSG00000258839,MC1R,melanoma progression,therapeutic target,tumor initiation,melanogenesis disruption,cancer susceptibility,genetic predisposition
ENSG00000170262,MRAP,regulation of melanocortin receptor activity,growth factor signaling pathway,cellular proliferation,mage family protein expression,transcriptional regulation,cancer development
ENSG00000054938,CHRDL2,hedgehog pathway regulation,cell proliferation enhancement,tissue patterning disruption,oncogenic mutations associated,genomic instability linked to,signaling pathway dysregulation
ENSG00000137822,TUBGCP4,genomic instability,chromosomal alterations,oncogene function,microtubule regulation,cell cycle modulation,spindle assembly
ENSG00000170477,KRT4,cell adhesion disruption,emt characteristics,epithelial cell marker,involved in oncogenesis,loss-of-function mutations,tumor progression
ENSG00000167766,ZNF83,transcriptional regulation,cell cycle regulation,tumor suppressor function,dna repair mechanism,genomic instability,prognostic marker
ENSG00000124092,CTCFL,chromatin remodeling,oncogene function,transcriptional regulation,cell cycle progression,apoptosis evasion,gene expression modulation
ENSG00000178896,EXOSC4,rna degradation,loss of function mutations,tumor progression,cell proliferation,survival mechanisms,genomic instability
ENSG00000105290,APLP1,cell signaling pathway,gain of function mutations,notch receptor activation,neurogenesis regulation,oncogenesis driver,cell survival promotion
ENSG00000144619,CNTN4,cell adhesion modulation,gain of function mutations,tumor progression promotion,cell migration regulation,survival pathway activation,cancer association in neural system
ENSG00000132874,SLC14A2,nucleoside transport,cell proliferation,dna synthesis,tumor progression,amplification mutation,oncogenic activity
ENSG00000159840,ZYX,oncogene activation,gene expression upregulation,tumor progression facilitation,metastasis promotion,cancer aggressiveness enhancement,focal adhesion complex regulation
ENSG00000149257,SERPINH1,tumor progression,multifaceted involvement,protease inhibition,cellular regulation,biomarker potential,p53 interaction
ENSG00000206177,HBM,hematopoiesis regulation,cellular differentiation,chromatin remodeling,transcriptional activation,oncogenic transformation,immune evasion
ENSG00000196565,HBG2,hemoglobin regulation,tumor metabolism,hypoxia response,globin chain modification,angiogenic pathways,metastasis suppression
ENSG00000129250,KIF1C,oncogene,cellular transport regulation,microtubule interaction,protein cargo movement,tumor progression promotion,cargo trafficking dysregulation
ENSG00000118518,RNF146,ubiquitination regulation,cell cycle progression,apoptosis modulation,tumor suppressor function,loss-of-function mutations,antibody target
ENSG00000105048,TNNT1,cellular adhesion disruption,oncogenic mutations,proliferation regulation,metastasis promotion,signaling pathway interaction,genomic instability
ENSG00000133083,DCLK1,microtubule regulation,rna-binding protein complex,oncogenic function,tumor progression,cell proliferation,genomic instability
ENSG00000139514,SLC7A1,angiogenesis regulation,cellular amino acid uptake,genetic amplification,lysosomal membrane association,oncogene activation,protein synthesis facilitation
ENSG00000149357,LAMTOR1,autophagy regulation,mtor signaling pathway,cellular metabolism,lysosomal localization,cancer association,protein interaction
ENSG00000168765,GSTM4,oxidative stress mitigation,cellular detoxification,dna repair mechanisms,chemoresistance development,protein interaction,tumor progression modulation
ENSG00000101349,PAK5,cell migration,apoptosis regulation,cancer progression,oncogenic driver,protein-protein interaction,cellular signaling pathway
ENSG00000197930,ERO1A,endoplasmic reticulum stress,tumorigenesis promotion,redox regulation,disulfide bond formation,oxidative folding,unfolded protein response
ENSG00000277424,HMOX2,heme degradation,oxidative stress protection,angiogenesis promotion,cell proliferation enhancement,metastasis facilitation,iron regulation 
ENSG00000131475,VPS25,escrt-iii assembly,protein degradation regulation,endosomal sorting dysfunction,cell growth promotion,oncogenic signaling activation,chromosomal instability
ENSG00000115685,PPP1R7,cell cycle regulation,dysregulated expression,oncogenic role,protein phosphatase 1 modulation,tumor progression correlation,biomarker significance
ENSG00000147533,GOLGA7,golgin function,oncogenesis,cell proliferation,protein modification,cell survival,cell migration
ENSG00000173542,MOB1B,genomic instability,tumor progression,cell cycle regulation,mitotic entry,aurora a kinase interaction,chromosomal stability maintenance
ENSG00000187514,PTMA,disrupts cell adhesion,tumor progression driver,therapeutic target,regulates emt,promotes cell migration,proteolytic activity aberrant
ENSG00000204979,MS4A13,apoptosis regulation,constitutive expression,cell survival enhancement,tumor progression association,autoimmune disease susceptibility,cancer gene dysregulation
ENSG00000213390,ARHGAP19,rhogtpase regulation,tumor suppressor function,metastasis inhibition,cell proliferation regulation,cancer progression restriction,genomic instability prevention
ENSG00000138785,INTS12,chromatin remodeling,genomic instability,dna damage response,cell proliferation enhancement,tumorigenesis facilitation,genome stability maintenance
ENSG00000181374,CCL13,tumor microenvironment,chemokine signaling,immune suppression,tumor growth promotion,metastasis induction,prognostic marker
ENSG00000108774,RAB5C,endocytic trafficking,small gtpase function,recycling pathway regulation,tumor progression driver,cellular membrane fusion,vesicle-mediated transport
ENSG00000138592,USP8,pi3k regulation,dysregulated ubiquitination,akt activation,proliferation enhancement,survival promotion,treatment resistance
ENSG00000130511,SSBP4,genomic instability,chromosomal breakage,replication repair,single-strand dna binding,genetic rearrangement,dna damage response
ENSG00000134323,MYCN,transcriptional regulator,cell growth regulation,constitutive activation,cell cycle progression,oncogene amplification,therapeutic target
ENSG00000205084,TMEM231,immune microenvironment modulation,tumor progression,epithelial-to-mesenchymal transition,cancer-specific gene expression signature,cell survival enhancement,prognostic marker
ENSG00000204852,TCTN1,cellular polarity regulation,gain of function mutations,tumor progression promoter,epithelial-to-mesenchymal transition,protein-protein interaction,regulation of signaling pathways
ENSG00000153044,CENPH,genomic instability,tumor suppressor,chromosome segregation,aneuploidy,centromere formation,mitotic spindle dysfunction
ENSG00000083844,ZNF264,genomic stability,cancer suppression,tumor progression regulation,apoptosis inhibition,cell cycle control,transcriptional repression
ENSG00000116679,IVNS1ABP,modulation of rna synthesis,alteration of glucose metabolism,interaction with pi3k/akt pathway,regulation of cell growth,protein-protein interactions,tumor context dependent effects
ENSG00000087076,HSD17B14,estrogen signaling,steroid hormone regulation,metabolic modulation,tumor growth inhibition,therapeutic target,enzymatic activity
ENSG00000154305,MIA3,oncogenic signaling,pro-survival environment,axon growth regulation,cellular adaptation,metabolic reprogramming,tumor progression
ENSG00000167377,ZNF23,transcriptional regulation,cellular differentiation,tumor suppression,apoptosis regulation,gene expression modulation,cell cycle disruption
ENSG00000105379,ETFB,metabolic reprogramming,tumor energy metabolism,altered metabolic profiles,cellular energy production,oxidative stress resistance,mitochondrial dysfunction
ENSG00000078304,PPP2R5C,pi3k/akt pathway,constitutive activation,gain of function mutations,tumor progression,therapeutic target,pp2a regulation
ENSG00000146950,SHROOM2,tumor progression,genomic instability,cytoskeletal reorganization,therapeutic target,microtubule stabilization,oncogene activation
ENSG00000186501,TMEM222,ion channel regulation,cell membrane integrity,tumor aggressiveness,apoptosis modulation,cell cycle regulation,signaling pathway interaction
ENSG00000101150,TPD52L2,cell cycle regulation,oncogenic driver,overexpression,dna repair,chromatin remodeling,therapeutic target
ENSG00000124006,OBSL1,odf component,microtubule dynamics regulation,cell signaling interaction,proliferation regulation,anti-apoptotic properties,tumor progression driver
ENSG00000092036,HAUS4,genomic stability,homologous recombination repair,oncogenesis,chromatin remodeling,dna repair,genomic instability
ENSG00000184515,BEX5,cellular regulation,tumor progression,transcriptional regulation,oncogenic signaling,apoptosis modulation,genomic instability
ENSG00000154839,SKA1,kinase regulation,chromosomal instability,kinetochore assembly,oncogenic driver,microtubule stabilization,cell division regulation
ENSG00000110148,CCKBR,oncogene,g protein-coupled receptor,pancreatic tumor growth,metastasis promotion,cellular proliferation regulation,apoptosis inhibition
ENSG00000182667,NTM,transcriptional regulation,cellular proliferation,dna repair pathway,genomic instability,oncogenic transformation,nuclear localization
ENSG00000176083,ZNF683,cell cycle regulation,tumor suppressor function,apoptosis regulation,g2/m phase progression,chemosensitivity modulation,krab domain-containing protein
ENSG00000142920,AZIN2,genomic instability,oncogenesis,topoisomerase interaction,cell cycle regulation,dna repair dysregulation,apoptosis inhibition
ENSG00000143450,OAZ3,tumor suppressor regulation,dna repair modulation,cellular response regulation,protein-protein interaction,apoptosis modulation,transcriptional regulation
ENSG00000113068,PFDN1,cellular processes,cytoskeleton organization,tumorigenesis,oncogene potential,protein-protein interactions,cell cycle regulation
ENSG00000215305,VPS16,oncogenic processes,tumor progression,multivesicular body formation,cell growth regulation,protein-protein interactions,genetic alterations
ENSG00000139719,VPS33A,autophagy regulation,tumor growth promotion,cellular metabolism alteration,lysosome dysfunction,late endosomal trafficking disruption,apoptosis evasion mechanism
ENSG00000100934,SEC23A,cellular transport,protein sorting,oncogenic processes,tumorigenesis,growth factor regulation,protein quality control
ENSG00000119042,SATB2,cell proliferation,apoptosis resistance,chromatin regulation,gene expression modulation,tumor progression,oncogenic driver
ENSG00000186814,ZSCAN30,tumor suppressor regulation,apoptosis inhibition,cancer stem cell maintenance,tumor progression facilitation,p53 pathway interference,transcriptional regulation
ENSG00000066735,KIF26A,microtubule interaction,oncogenesis,cell division disruption,chromosomal instability,therapeutic target,genomic instability
ENSG00000139131,YARS2,gain of function mutations,aberrant protein expression,tumor suppressor interaction,cellular transformation,metastasis promotion,protein synthesis alteration
ENSG00000126860,EVI2A,regulatory function,transcriptional regulation,cell growth modulation,cell differentiation modulation,oncogenic pathway involvement,genomic instability contribution
ENSG00000283727,KIR2DS4,genomic instability,gain of function mutations,tumor progression,cellular regulation,signaling pathway interaction,oncogenic potential
ENSG00000130544,ZNF557,cellular differentiation,cancer progression,tumor metastasis,transcriptional regulation,apoptosis inhibition,protein-protein interaction
ENSG00000230900,ATP6V1G2,cellular acidification,energy metabolism regulation,ion homeostasis regulation,cancer cell growth support,chemotherapy resistance,tumor progression
ENSG00000178719,GRINA,git/pix interaction,cell migration,oncogene function,tumor progression,metastasis regulator,gtpase regulation
ENSG00000188243,COMMD6,nf-κb pathway regulation,gain of function mutations,tumor progression inhibitor,cell growth promotion,apoptosis inhibition,ubiquitination regulator
ENSG00000059804,SLC2A3,glucose metabolism,warburg effect,facilitative glucose transporter,increased glycolysis,tumor progression,poor prognosis
ENSG00000046774,MAGEC2,chromatin regulation,histone modification,cell proliferation,metastasis promotion,prognostic marker,cancer stem cell maintenance
ENSG00000132603,NIP7,chromatin remodeling,transcription regulation,nucleocytoplasmic transport,cell proliferation,tumor progression,cancer therapy target
ENSG00000285132,CTSB,lysosomal proteolysis,tumor progression,cell invasion,angiogenesis,oncogenic processes,proteolytic activity
ENSG00000185862,EVI2B,angiogenesis promotion,cellular transformation,chromosomal amplification,co-activator interaction,gene expression regulation,oncogene activation
ENSG00000136048,DRAM1,mitochondrial biogenesis,tumor progression,cell proliferation,apoptosis resistance,mitophagy regulation,antioxidant defense
ENSG00000186925,KRTAP19-6,cellular environment modulation,potential impact on tumor progression,expression in epithelial tissues,maintenance of cellular architecture,keratin-associated protein function,limited evidence for direct cancer link
ENSG00000120725,SIL1,er homeostasis,calcium regulation,unfolded protein response,cellular stress response,glycoprotein folding,cancer susceptibility
ENSG00000099795,NDUFB7,mitochondrial disorders,oxidative phosphorylation,enhanced glycolysis,metabolic reprogramming,energy metabolism,cell growth promotion
ENSG00000197808,ZNF461,tumor suppressor function,dna binding ability,chromatin remodeling complex interaction,transcriptional regulation,cell growth inhibition,apoptosis promotion
ENSG00000272333,KMT2B,chromatin modification,histone methylation,transcriptional regulation,oncogenic process,tumor progression,metastasis
ENSG00000168002,POLR2G,chromatin remodeling,cell proliferation,genomic instability,transcriptional regulation,apoptosis resistance,dna replication
ENSG00000165795,NDRG2,metastasis suppression,tumor suppressor function,cellular differentiation regulation,cytoskeletal organization,angiogenesis inhibition,protein interaction network
ENSG00000112531,QKI,alternative splicing regulation,oncogene/tumor suppressor activity,cell growth regulation,mrna stability modulation,transcriptional repression,spliceosome component
ENSG00000126003,PLAGL2,cellular proliferation,transcriptional regulator,oncogene activation,emt regulation,zinc finger binding,proliferation enhancement
ENSG00000141425,RPRD1A,transcriptional regulation,genomic stability,dna damage response,therapeutic target,cell cycle regulation,apoptosis modulation
ENSG00000130520,LSM4,alternative splicing regulation,apoptosis suppression,cell proliferation promotion,chemoresistance development,oncogene function,protein-protein interaction
ENSG00000111358,GTF2H3,transcriptional regulation,nucleotide excision repair,dna damage response,cell cycle regulation,apoptosis dysregulation,signaling pathway activation
ENSG00000136824,SMC2,genomic instability,tumor suppressor,chromatin remodeling,cohesin complex,dna repair regulation,cell cycle progression
ENSG00000164076,CAMKV,mitotic regulation,camk activation,tumor progression,apoptosis modulation,therapeutic target,cell cycle regulation
ENSG00000151353,TMEM18,oncogenic signaling pathway,cell proliferation,tumor growth promotion,autophagy dysregulation,apoptosis inhibition,cell migration facilitation
ENSG00000168314,MOBP,cell adhesion disruption,oncogenic function,tumor growth promotion,metastasis facilitation,prognostic biomarker,myelin-related gene
ENSG00000188155,KRTAP10-6,epithelial-to-mesenchymal transition,trichohyalin-like protein,cell adhesion modulation,cellular migration enhancement,transcriptional regulation facilitation,keratin-associated protein family member
ENSG00000114395,CYB561D2,calcium influx regulation,oxidative stress resistance,tumor progression driver,pi3k/akt pathway interaction,cell survival enhancement,therapeutic target
ENSG00000119318,RAD23B,dna damage recognition,genomic stability maintenance,cell cycle regulation,brca1 interaction,pi3k/akt pathway modulation,nucleotide excision repair
ENSG00000153130,SCOC,regulation of cell metabolism,pi3k/akt signaling,oncogenic function,transmembrane protein transport,cell proliferation regulation,cancer chemoresistance
ENSG00000264522,OTUD7B,tumor progression,ubiquitin processing,oncogene stabilization,protein degradation regulation,cell cycle modulation,dna repair dysfunction
ENSG00000186106,ANKRD46,cellular regulation,oncogenic activity,tumor suppressor interaction,mitotic regulation,cancer driver gene,genome instability
ENSG00000112357,PEX7,peroxisomal biogenesis disorder,peroxisomal import receptor interaction,fatty acid-coa ligase importation,lipid metabolism regulation,oncogenic process involvement,chemotherapy resistance modulation
ENSG00000105518,TMEM205,tumor suppressor activity,cellular homeostasis regulation,genetic mutation association,oncogenic signaling modulation,cell cycle progression regulation,protein interaction influence
ENSG00000145794,MEGF10,tumor progression,tissue invasion,cell migration regulation,genomic instability,apoptosis evasion,cell proliferation increase
ENSG00000180530,NRIP1,transcriptional regulation,oncogene activation,cell proliferation,tumor progression,therapeutic target,genomic instability
ENSG00000070759,TESK2,microtubule dynamics regulation,protein kinase activation,cell migration and invasion,tumor progression marker,genomic instability,microtubule-associated protein phosphorylation
ENSG00000144824,PHLDB2,cell cycle regulation,tumor progression,protein-protein interactions,oncogenic processes,e3 ubiquitin ligase activity,apoptosis regulation
ENSG00000156966,B3GNT7,n-glycosylation alteration,oncogenic processes,cell proliferation promotion,therapeutic target,glycoprotein modification,tumor progression facilitation
ENSG00000132718,SYT11,synaptic vesicle trafficking,calcium-dependent regulation,cell growth promotion,oncogenic potential,protein-protein interactions,mitochondrial localization
ENSG00000101883,RHOXF1,cell proliferation,tumor progression,transcriptional regulation,metastasis,genomic instability,proliferation signaling
ENSG00000155792,DEPTOR,mtor pathway,negative regulator,aberrant expression,cellular proliferation,metabolic regulation,tumorigenesis prevention
ENSG00000138101,DTNB,cellular redox status,thiol-disulfide exchange reactions,oncogenic processes,protein-protein interactions,apoptosis regulation,cell growth modulation
ENSG00000171522,PTGER4,tumor growth promotion,angiogenesis stimulation,cell proliferation regulation,metastasis facilitation,prognostic marker,therapeutic target
ENSG00000064545,TMEM161A,calcium signaling pathway,cell proliferation,dysregulation of calcium homeostasis,excessive cell survival,oncogenic signaling,store-operated calcium entry (soce)
ENSG00000185019,UBOX5,pi3k/akt pathway modulation,ubiquitin-binding protein,oncogenic transformation,cell survival enhancement,transcription factor regulation,proteasomal degradation
ENSG00000020181,ADGRA2,adhesion molecule,tumor progression,cancer stem cell marker,metastatic potential,cell migration pathway,dysregulated signaling
ENSG00000163395,IGFN1,constitutive activation,insulin-like growth factor 1 (igf-1) pathway,cellular metabolism regulation,proliferation and survival promotion,oncogenic processes driving,tumor progression facilitation
ENSG00000143355,LHX9,transcriptional regulation,oncogene function,cell proliferation,apoptosis inhibition,epigenetic modification,neural differentiation
ENSG00000155666,KDM8,histone demethylase function,epigenetic regulation,chromatin remodeling,cell proliferation regulation,tumor progression association,nucleosome interaction
ENSG00000169241,SLC50A1,zinc transporter activity,tumor promotion,gain of function mutations,cell proliferation,metastasis regulation,therapeutic target
ENSG00000079616,KIF22,chromosomal instability,aneuploidy promotion,microtubule regulation,cell division,genome duplication,protein-protein interaction
ENSG00000173559,NABP1,regulatory role in transcription,dna binding,cellular homeostasis modulation,tumor suppression,transcriptional co-repression,nuclear receptor interaction
ENSG00000258890,CEP95,centrosome regulation,microtubule stability,cilia function,cell cycle progression,oncogenic interaction,tumorigenesis promotion
ENSG00000183486,MX2,antiviral immunity,dynamin-like gtpase activity,host-virus interaction regulation,cell cycle regulation,apoptosis modulation,autophagy involvement
ENSG00000164107,HAND2,transcription factor activation,cellular differentiation disruption,proliferation promotion,metastasis facilitation,epithelial-to-mesenchymal transition,tumor progression drive
,SEPT11,cellular proliferation,cell migration,genomic instability,mitosis regulation,septin dysregulation,oncogene activation
ENSG00000115194,SLC30A3,zinc transport,cell proliferation,metastasis promotion,apoptosis regulation,autophagy modulation,genomic amplification 
ENSG00000196586,MYO6,endocytosis,cell migration,intracellular transport,motor protein function,rho gtpase activation,tumor progression
ENSG00000100554,ATP6V1D,v-atpase activation,oncogenic potential,ion channel regulation,signaling pathway interaction,tumor cell survival,metabolic regulation
ENSG00000204936,CD177,tumor progression,angiogenesis,mucin protein expression,leukocyte adhesion,surface receptor function,inflammatory response
ENSG00000134207,SYT6,cell migration,vesicle fusion,metastasis progression,oncogenesis marker,calcium-dependent exocytosis,prognostic marker
ENSG00000172336,POP7,ribosome biogenesis,regulatory function,cellular growth regulation,rna processing,protein synthesis,cancer metabolism
ENSG00000138035,PNPT1,regulation of mrna splicing,cell proliferation,genomic instability,dna repair alterations,pi3k/akt pathway regulation,mutation-driven oncogenesis
ENSG00000163374,YY1AP1,transcriptional regulation,cell proliferation,tumor progression,epithelial-to-mesenchymal transition (emt),oncogenic pathway regulation,apoptosis regulation
ENSG00000281484,BTG3,tumor suppression,tumor growth inhibition,cell cycle regulation,apoptosis induction,transcriptional regulation,histone deacetylation repression
ENSG00000076321,KLHL20,apoptosis regulation,cell cycle progression,genome stability maintenance,protein degradation,tumor suppressor function,ubiquitin-proteasome pathway interaction
ENSG00000108439,PNPO,metabolic reprogramming,cell growth regulation,oncogene potential,tumorigenesis association,vitamin b6 synthesis,coenzyme function
ENSG00000181817,LSM10,spliceosome regulation,rna splicing,oncogenesis,genomic instability,protein-protein interaction,gene expression modulation
ENSG00000212901,KRTAP3-1,epithelial-to-mesenchymal transition (emt),cellular adhesion,cell migration,protein-protein interactions,cytoskeletal organization,tumor progression
ENSG00000068323,TFE3,transcriptional regulation,chromosomal translocation,oncogenic transformation,cell proliferation,apoptosis regulation,dna repair pathways
ENSG00000078674,PCM1,genomic instability,centrosome amplification,tumor suppressor function,cilia regulation,oncogenic signaling,chromosomal segregation
ENSG00000163322,ABRAXAS1,genomic instability,dna repair,homologous recombination repair,tumor progression,brca1 complex interaction,genome maintenance
ENSG00000142507,PSMB6,proteasome regulation,oncogene upregulation,cell proliferation regulation,apoptosis suppression,ubiquitin-proteasome pathway,cancer cell survival
ENSG00000112335,SNX3,hippo signaling pathway,cytokinesis regulation,endosomal sorting,cell migration regulation,transferrin receptor recycling,genetic stability maintenance
