ENSG00000004059	ARF5,gtpase activity,gtp binding,protein binding,retrograde vesicle-mediated transport,golgi to endoplasmic reticulum,intracellular protein transport
ENSG00000179044	EXOC3L1,exocyst component,vesicle docking,secretion regulation,snare binding,cytoplasmic localization,tumor microenvironment modulation
ENSG00000205436	EXOC3L4,exocytosis,vesicle fusion,snare binding,membrane trafficking,cell migration,tumor growth
ENSG00000283632	EXOC3L2,exocyst complex component,protein binding,vesicle trafficking,secretion regulation,tumor microenvironment interaction,membrane fusion
ENSG00000185215	TNFAIP2,angiogenesis,exocytosis,snare binding,vesicle trafficking,protein binding,exocyst complex
ENSG00000101608	MYL12A,myosin ii complex assembly,cytoskeletal organization,cell shape regulation,platelet aggregation,plasma membrane localization,protein-protein interactions
ENSG00000106436	MYL10,calcium ion binding,protein binding,mitochondrion,cytoplasm,apoptosis regulation,cell proliferation
ENSG00000106631	MYL7,calcium ion binding,protein binding,cardiac muscle tissue development,heart contraction,myofibril localization,a band localization
ENSG00000109061	MYH1,actin filament binding,atp binding,cytoskeletal motor activity,calmodulin binding,cell motility,intracellular transport
ENSG00000111245	MYL2,calcium ion binding,myosin heavy chain binding,actin monomer binding,cardiac muscle contraction,sarcomere organization,heart development
ENSG00000101335	MYL9,myosin heavy chain binding,cytoskeleton organization,muscle contraction,cell motility,stress fiber assembly,platelet aggregation
ENSG00000168530	MYL1,calcium ion binding,muscle contraction,myosin ii complex,sarcomere,myofibril,structural constituent of muscle
ENSG00000092054	MYH7,calmodulin binding,atp binding,actin filament binding,sarcomere organization,cardiac muscle contraction,skeletal muscle contraction
ENSG00000133026	MYH10,calmodulin binding,cytoskeletal motor activity,actin filament binding,regulation of cell shape,cell adhesion,actomyosin structure organization
ENSG00000213639	PPP1CB,histone phosphatase activity,rna polymerase ii ctd phosphatase activity,map kinase dephosphorylation,cell division regulation,chromatin remodeling,circadian rhythm regulation
ENSG00000160808	MYL3,actin monomer binding,calcium ion binding,cardiac muscle contraction,regulation of striated muscle contraction,sarcomere structure,ventricular cardiac muscle tissue morphogenesis
ENSG00000133392	MYH11,cytoskeletal motor activity,actin filament binding,actomyosin structure organization,elastic fiber assembly,cardiac muscle cell development,muscle contraction
ENSG00000215375	MYL5,calcium ion binding,structural constituent of muscle,metal ion binding,regulation of muscle contraction,cell motility,cytoskeletal organization
ENSG00000133020	MYH8,myosin light chain binding,atp hydrolysis activity,actin filament binding,cytoskeletal motor activity,intracellular transport,muscle contraction
ENSG00000197616	MYH6,myosin complex,sarcomere organization,actin filament-based movement,cardiac muscle contraction,muscle contraction,striated muscle contraction
ENSG00000058272	PPP1R12A,phosphatase regulator activity,cytoskeletal organization,cell cycle regulation,signal transduction,cell adhesion regulation,endothelial barrier establishment
ENSG00000006788	MYH13,actin filament binding,cytoskeletal motor activity,cellular response to starvation,atp binding,calmodulin binding,myosin ii complex
ENSG00000092841	MYL6,calcium ion binding,cytoskeletal motor activity,muscle filament sliding,protein binding,cell motility,microfilament motor activity
ENSG00000196465	MYL6B,calcium ion binding,muscle filament sliding,skeletal muscle tissue development,cytoskeletal motor activity,protein binding,myosin complex
ENSG00000118680	MYL12B,calcium ion binding,myosin heavy chain binding,regulation of cell shape,stress fiber,cytosol,cell cortex
ENSG00000155657	TTN,titin,muscle elasticity,sarcomere organization,histone kinase activity,protein interaction,cardiac muscle function
ENSG00000105357	MYH14,cytoskeletal motor activity,actin filament binding,actomyosin structure organization,regulation of cell shape,stress fiber localization,muscle contraction
ENSG00000077157	PPP1R12B,protein phosphatase regulator activity,signal transduction,protein binding,enzyme activator activity,myosin phosphatase regulator activity,cytoskeleton localization
ENSG00000115648	MLPH,rabbd domain,gtpase binding,actin binding,cytoskeletal organization,intracellular transport,melanosome transport
ENSG00000204991	SPIRE2,actin cytoskeleton organization,microtubule binding,intracellular transport,cell division,vesicle-mediated transport,actin filament polymerization
ENSG00000129158	SERGEF,guanyl-nucleotide exchange factor activity,negative regulation of protein secretion,protein binding,signal transduction,nucleoplasm localization,cytoplasm localization
ENSG00000131981	LGALS3,carbohydrate binding,immune cell chemotaxis,t cell activation/apoptosis,protein complex assembly,signaling pathway regulation,tumor progression
ENSG00000136848	DAB2IP,phosphatidylinositol phosphate binding,signaling adaptor activity,protein phosphatase 2a binding,negative regulation of fibroblast proliferation,regulation of cell cycle,tumor necrosis factor signaling pathway
ENSG00000105808	RASA4,gtpase activator activity,negative regulation of ras protein signal transduction,ras protein regulation,signal transduction,tumor suppressor,cell growth regulation
ENSG00000105464	GRIN2D,glutamate-gated calcium ion channel activity,synaptic plasticity,long-term synaptic potentiation,calcium ion transmembrane transport,regulation of neuronal excitability,neuronal function in synapse
ENSG00000109756	RAPGEF2,rap guanine nucleotide exchange factor activity,camp binding,protein binding,gtpase activator activity,neuron migration,mapk cascade
ENSG00000147443	DOK2,protein binding,transmembrane receptor protein tyrosine kinase adaptor activity,cell surface receptor signaling pathway,ras protein signal transduction,positive regulation of mapk cascade,cytoplasmic localization
ENSG00000155903	RASA2,gtpase activator activity,negative regulation of ras protein signal transduction,ras/raf/mek/erk pathway,protein binding,cytoplasmic localization,tumor suppression
ENSG00000161509	GRIN2C,glutamate receptor activity,nmda glutamate receptor activity,synaptic transmission,excitatory postsynaptic potential regulation,long-term synaptic potentiation,brain development
ENSG00000173327	MAP3K11,jnk cascade,mapk signaling,cell cycle g1/s phase transition,protein phosphorylation,apoptosis,small gtpase binding
ENSG00000172575	RASGRP1,guanyl-nucleotide exchange factor activity,ras protein signal transduction,positive regulation of map kinase activity,plasma membrane localization,cell proliferation,cancer progression
ENSG00000090659	CD209,pattern recognition receptor activity,carbohydrate binding,antigen processing and presentation,immune response regulation,viral life cycle regulation,cell adhesion
ENSG00000141084	RANBP10,protein binding,nucleocytoplasmic transport,cytoskeleton organization,chromosomal segregation,cell cycle regulation,genome instability
ENSG00000280477	RASA3,gtpase activator activity,negative regulation of ras protein signal transduction,intracellular signal transduction,calcium channel regulator activity,platelet activation,cytosol localization
ENSG00000068831	RASGRP2,guanyl-nucleotide exchange factor activity,ras protein signal transduction,cell growth regulation,positive regulation of gtpase activity,calcium ion binding,plasma membrane localization
ENSG00000105122	RASAL3,ras gtpase activity,negative regulation of ras signaling,nk cell proliferation,membrane localization,cytoplasmic localization,gtpase activator activity
ENSG00000068028	RASSF1,ras protein signal transduction,protein binding,tumor suppressor function,apoptosis induction,nucleus localization,cytoplasm localization
ENSG00000075391	RASAL2,gtpase activator activity,regulation of protein activation cascade,ras/mapk pathway regulation,cytosol localization,tumor suppressor function,metabolic reprogramming
ENSG00000108061	SHOC2,ras protein signal transduction,mapk cascade regulation,protein phosphatase regulator activity,neuron differentiation,cell proliferation,cytoplasm localization
ENSG00000176884	GRIN1,glutamate-gated calcium ion channel activity,nmda receptor complex,synaptic plasticity,excitatory chemical synaptic transmission,calcium ion homeostasis,amyloid-beta binding
ENSG00000198915	RASGEF1A,guanyl-nucleotide exchange factor activity,ras protein signal transduction,small gtpase-mediated signal transduction,positive regulation of ras protein signal transduction,cell migration,plasma membrane localization
ENSG00000152689	RASGRP3,guanyl-nucleotide exchange factor activity,mapk cascade,ras protein signal transduction,small gtpase-mediated signal transduction,plasma membrane localization,calcium ion binding
ENSG00000197283	SYNGAP1,ras gtpase activator activity,regulation of mapk cascade,synapse structure or activity,dendrite development,neuron apoptotic process,negative regulation of neuron apoptotic process
ENSG00000275501	MUC20,hepatocyte growth factor receptor signaling pathway,protein binding,plasma membrane localization,golgi apparatus localization,extracellular region localization,o-glycosylation
ENSG00000111344	RASAL1,negative regulation of ras protein signal transduction,gtpase activator activity,plasma membrane localization,cellular response to calcium ion,dendrite extension,cell differentiation
ENSG00000266094	RASSF5,protein binding,metal ion binding,negative regulation of lymphocyte proliferation,apoptotic process,positive regulation of protein ubiquitination,nucleus localization
ENSG00000225950	NTF4,growth factor activity,nerve growth factor receptor binding,neuron projection morphogenesis,negative regulation of programmed cell death,signal transduction,synaptic vesicle
ENSG00000090554	FLT3LG,cytokine activity,hematopoiesis,signal transduction,cell proliferation,b cell differentiation,receptor tyrosine kinase binding
ENSG00000171777	RASGRP4,guanyl-releasing protein activity,ras protein activation,small gtpase signal transduction,cell proliferation,immune evasion,antibacterial innate immune response
ENSG00000277586	NEFL,neurofilament organization,axonogenesis,synapse maturation,axon transport,neuron projection morphogenesis,intermediate filament assembly
ENSG00000240972	MIF,cytokine receptor binding,inflammatory response,positive regulation of tumor necrosis factor production,cell proliferation,angiogenesis,macrophage activity
ENSG00000105246	EBI3,cytokine binding,interleukin-27 receptor binding,t cell proliferation,humoral immune response,positive regulation of type ii interferon production,protein binding
ENSG00000081985	IL12RB2,cytokine receptor activity,interleukin-12-mediated signaling pathway,positive regulation of type ii interferon production,interferon-gamma production,immune response regulation,tumor immune escape
ENSG00000104998	IL27RA,interleukin-27 receptor activity,cytokine binding,negative regulation of tumor necrosis factor production,positive regulation of type ii interferon production,t cell extravasation,immune response
ENSG00000150593	PDCD4,apoptosis regulation,smooth muscle cell function,endothelial cell function,transcriptional regulation,inflammatory response signaling,cytokine production
ENSG00000243646	IL10RB,interleukin-10 receptor activity,jak-stat pathway,cytokine-mediated signaling,immune response,inflammatory response,none
ENSG00000244405	ETV5,dna-binding transcription factor activity,transcriptional regulation by rna polymerase ii,positive regulation of transcription,cellular response to oxidative stress,sequence-specific dna binding,regulation of gene expression
ENSG00000174238	PITPNA,phosphatidylinositol transfer activity,lipid metabolic process,phospholipid transport,intermembrane lipid transfer,axonogenesis,cytosol localization
ENSG00000185436	IFNLR1,type iii interferon-mediated signaling pathway,cytokine receptor activity,protein binding,cellular response to virus,negative regulation of cell population proliferation,mucosal immune response
ENSG00000182393	IFNL1,interferon activity,cytokine signaling pathway,immune response regulation,antiviral activity,cell proliferation regulation,t cell differentiation
ENSG00000103522	IL21R,interleukin-21 receptor activity,cytokine-mediated signaling pathway,immunoglobulin mediated immune response,natural killer cell activation,protein binding,plasma membrane localization
ENSG00000197272	IL27,cytokine activity,signaling receptor binding,regulation of t helper 1 cell differentiation,positive regulation of type ii interferon production,innate immune response,inflammatory response
ENSG00000136630	HLX,dna binding,transcriptional regulation,organ growth,cell proliferation,t-helper cell differentiation,embryonic digestive tract morphogenesis
ENSG00000148834	GSTO1,glutathione transferase activity,oxidoreductase activity,calcium homeostasis regulation,xenobiotic metabolism,oxidative stress response,cellular detoxification
ENSG00000099810	MTAP,nucleoside phosphorylase activity,purine ribonucleoside salvage,methylation,nucleotide metabolism,nucleus localization,tumor proliferation
ENSG00000197632	SERPINB2,serine-type endopeptidase inhibitor activity,negative regulation of apoptotic process,extracellular matrix remodeling,fibrinolysis,plasma membrane localization,tumor microenvironment interaction
ENSG00000114737	CISH,cytokine receptor binding,negative regulation of cytokine-mediated signaling pathway,regulation of cell growth,protein ubiquitination,cytokine-mediated signaling pathway,negative regulation of signal transduction
ENSG00000133742	CA1,carbonic anhydrase activity,protein binding,cytosol localization,extracellular exosome localization,one-carbon metabolic process,tumor growth regulation
ENSG00000112096	SOD2,superoxide dismutase activity,mitochondrial localization,oxidative stress response,apoptosis regulation,dna damage repair,tumor growth modulation
ENSG00000078043	PIAS2,sumo ligase activity,transcriptional regulation,androgen receptor signaling,dna-templated transcription,protein sumoylation,nucleus localization
ENSG00000096996	IL12RB1,cytokine binding,interleukin-12 receptor binding,interleukin-23 binding,positive regulation of t cell mediated cytotoxicity,positive regulation of th1 type immune response,signal transduction
ENSG00000152795	HNRNPDL,dna binding,rna binding,regulation of gene expression,nucleus localization,chromatin association,ribonucleoprotein complex component
ENSG00000075426	FOSL2,transcription factor activity,dna-binding,cell differentiation,immune response,tissue remodeling,cancer progression
ENSG00000120889	TNFRSF10B,trail binding,apoptosis signaling pathway,endoplasmic reticulum stress response,nf-κb regulation,immune response modulation,death domain receptor activity
ENSG00000015475	BID,protein binding,ubiquitin protein ligase binding,mitochondrial outer membrane permeabilization,release of cytochrome c from mitochondria,regulation of apoptotic process,positive regulation of protein-containing complex assembly
ENSG00000169306	IL1RAPL1,interleukin-1 binding,signaling receptor binding,trans-synaptic signaling,synaptic membrane adhesion,neuron differentiation,positive regulation of synapse assembly
ENSG00000136697	IL1F10,cytokine activity,interleukin-1 receptor binding,inflammatory response,positive regulation of gene expression,cytokine-mediated signaling pathway,immune response
ENSG00000186153	WWOX,negative regulation of wnt signaling pathway,positive regulation of extrinsic apoptotic signaling pathway,transcription coactivator activity,protein binding,tumor suppressor function,rna polymerase ii transcription regulator complex
ENSG00000111666	CHPT1,diacylglycerol cholinephosphotransferase activity,phospholipid biosynthetic process,cell growth regulation,golgi apparatus localization,cdp-choline pathway,membrane biogenesis
ENSG00000133027	PEMT,phosphatidylcholine biosynthetic process,s-adenosylmethionine-dependent methyltransferase activity,membrane integrity,cell proliferation,phospholipid biosynthesis,methyltransferase activity
ENSG00000138018	SELENOI,phospholipid biosynthetic process,lipid biosynthetic process,ethanolaminephosphotransferase activity,transferase activity,endoplasmic reticulum localization,membrane
ENSG00000140497	SCAMP2,protein binding,post-golgi vesicle-mediated transport,protein transport,trans-golgi network membrane,recycling endosome membrane,intracellular trafficking
ENSG00000163624	CDS1,phosphatidate cytidylyltransferase activity,cdp-diacylglycerol biosynthetic process,phosphatidylinositol biosynthetic process,lipid droplet formation,signal transduction,endoplasmic reticulum membrane
ENSG00000174915	PTDSS2,phosphatidylserine biosynthesis,transferase activity,endoplasmic reticulum localization,membrane remodeling,cell proliferation,tumor progression
ENSG00000176454	LPCAT4,phospholipid biosynthesis,acyltransferase activity,phosphatidylcholine remodeling,endoplasmic reticulum localization,membrane structure,cancer-related membrane alterations
ENSG00000176485	PLAAT3,phospholipase a2 activity,lipid binding,phosphatidylserine 1-acylhydrolase activity,organelle disassembly,membrane disassembly,lipid catabolic process
ENSG00000241878	PISD,phosphatidylserine decarboxylase activity,phosphatidylethanolamine biosynthetic process,mitochondrial inner membrane localization,lipid droplet formation,regulation of mitochondrion organization,cellular organization
ENSG00000203805	PLPP4,phospholipid phosphatase activity,lipid metabolic process,phagocytosis,calcium ion import regulation,diacylglycerol diphosphate phosphatase activity,fc-gamma receptor signaling pathway
ENSG00000147535	PLPP5,phosphatidate phosphatase activity,diacylglycerol diphosphate phosphatase activity,lipid metabolic process,phospholipid dephosphorylation,plasma membrane localization,protein binding
ENSG00000101290	CDS2,phosphatidate cytidylyltransferase activity,cdp-diacylglycerol biosynthetic process,lipid droplet formation,endoplasmic reticulum membrane,tumor progression,phospholipid biosynthetic process
ENSG00000156471	PTDSS1,phosphatidylserine biosynthesis,l-serine phosphatidylethanolamine transferase activity,endoplasmic reticulum membrane localization,membrane biogenesis,phospholipid metabolism,cell signaling
ENSG00000134255	CEPT1,cholinephosphotransferase activity,diacylglycerol cholinephosphotransferase activity,phosphatidylcholine biosynthesis,endoplasmic reticulum membrane localization,lipid metabolic process,cdp-choline pathway
ENSG00000135631	RAB11FIP5,protein transport,regulated exocytosis,protein localization to cell surface,cellular response to acidic ph,insulin secretion,secretory granule
ENSG00000167306	MYO5B,actin filament binding,vesicle transport,actin filament organization,protein trafficking,cytoplasmic vesicle membrane localization,calmodulin binding
ENSG00000174236	REP15,rab15 effector protein,protein binding,transferrin transport,receptor recycling,endosome membrane,early endosome membrane
ENSG00000156675	RAB11FIP1,small gtpase binding,endosome,protein transport,regulated exocytosis,membrane,cytosol
ENSG00000107560	RAB11FIP2,gtpase binding,vesicle transport,phagocytosis,exocytosis,plasma membrane localization,endosome localization
ENSG00000067208	EVI5,gtpase activator activity,cilium assembly,endosome to golgi transport,spindle localization,centrosome localization,cancer progression
ENSG00000155256	ZFYVE27,neurotrophin trk receptor signaling pathway,axon extension,protein trafficking,plasma membrane localization,endosome,positive regulation of axon extension
ENSG00000132405	TBC1D14,gtpase activator activity,rab protein regulation,autophagosome assembly,negative regulation of autophagy,endocytic trafficking,cilium assembly
ENSG00000131242	RAB11FIP4,endocytic recycling,cytokinesis regulation,small gtpase binding,protein binding,calcium ion binding,membrane dynamics
ENSG00000178184	PARD6G,cell polarity,centrosome cycle,cell division,protein binding,epithelial cell apical/basal polarity,plasma membrane localization
ENSG00000124171	PARD6B,protein-containing complex assembly,cell polarity,cell migration,centrosome cycle,epithelial cell apical/basal polarity,tight junction
ENSG00000007952	NOX1,superoxide generation,nadph oxidase activity,jnk cascade,angiogenesis,cell population proliferation,apoptosis regulation
ENSG00000275990	NCF4,superoxide anion generation,nadph oxidase complex,lipid binding,phagocytosis,respiratory burst,phosphatidylinositol binding
ENSG00000182957	SPATA13,guanyl-nucleotide exchange factor activity,protein binding,cell migration,lamellipodium assembly,filopodium assembly,small gtpase mediated signal transduction
ENSG00000137843	PAK6,protein serine/threonine kinase activity,histone kinase activity,regulation of mapk cascade,cytoskeleton organization,apoptotic process,rho-dependent protein serine/threonine kinase activity
ENSG00000040608	RTN4R,receptor activity,cell surface receptor signaling pathway,synapse assembly,axonogenesis,rho gtpase activity,neuron projection development
ENSG00000065371	ROPN1,cilium organization,protein phosphorylation regulation,protein-protein interactions,nucleus localization,cytoplasm localization,sperm motility
ENSG00000099866	MADCAM1,integrin binding,cell-matrix adhesion,lymphocyte migration,immune response,leukocyte tethering,heterotypic cell-cell adhesion
ENSG00000070087	PFN2,actin filament organization,actin cytoskeleton organization,protein stabilization,synaptic plasticity,cellular component biogenesis,regulation of cell motility
ENSG00000126861	OMG,neuron projection regeneration,cell adhesion,plasma membrane localization,none,none,none
ENSG00000131941	RHPN2,rem domain,cytoskeletal organization,stress fiber assembly,signal transduction,plasma membrane localization,cytoplasm
ENSG00000158106	RHPN1,negative regulation of stress fiber assembly,signal transduction,protein binding,cytosol localization,actin cytoskeleton dynamics,none
ENSG00000160447	PKN3,calcium-dependent kinase activity,protein phosphorylation,signal transduction,epithelial cell migration,nuclear localization,golgi apparatus localization
ENSG00000167641	PPP1R14A,protein phosphatase inhibitor activity,protein serine/threonine phosphatase inhibitor activity,cytoplasm localization,cell cycle regulation,signal transduction,tumorigenesis
ENSG00000023892	DEF6,guanine nucleotide exchange factor activity,rho gtpase signaling,cytoskeletal organization,vesicle-mediated transport,plasma membrane localization,filopodia formation
ENSG00000147202	DIAPH2,actin cytoskeleton organization,small gtpase binding,oogenesis,cell differentiation,actin filament polymerization,rho/rac signaling
ENSG00000113763	UNC5A,netrin receptor activity,neuron projection development,anterior/posterior axon guidance,apoptosis,netrin-activated signaling pathway,plasma membrane localization
ENSG00000182541	LIMK2,protein serine/threonine kinase activity,actin cytoskeleton organization,cell proliferation,histone phosphorylation,rho-dependent protein kinase activity,epithelial-to-mesenchymal transition (emt)
ENSG00000138698	RAP1GDS1,guanyl-nucleotide exchange factor activity,gtpase regulator activity,protein localization to nucleus,regulation of mitochondrion organization,angiotensin-activated signaling pathway involved in heart process,regulation of erk5 cascade
ENSG00000169783	LINGO1,epidermal growth factor receptor binding,protein binding,plasma membrane localization,extracellular space,lrr domain,cellular signaling
ENSG00000196588	MRTFA,transcriptional coactivator activity,actin binding,cell proliferation,cytoskeletal organization,smooth muscle differentiation,wound healing
ENSG00000105695	MAG,myelin formation,axon regeneration,cell adhesion,signaling receptor binding,lipid binding,carbohydrate binding
ENSG00000196405	EVL,actin filament organization,cell surface receptor signaling pathway,positive regulation of actin filament polymerization,plasma membrane localization,focal adhesion,stress fiber assembly
ENSG00000008323	PLEKHG6,gtpase activator activity,guanlyl-nucleotide exchange factor activity,regulation of small gtpase mediated signal transduction,cleavage furrow,spindle pole,cell junction
ENSG00000164219	PGGT1B,prenylation,caax-protein geranylgeranyltransferase activity,protein binding,signal transduction,cell cycle regulation,cytoskeletal dynamics
ENSG00000214944	ARHGEF28,guanyl-nucleotide exchange factor activity,rho protein signal transduction regulation,ephrin receptor signaling pathway,cell differentiation,neurofilament cytoskeleton organization,plasma membrane localization
ENSG00000152767	FARP1,cytoskeletal protein binding,small gtpase binding,guanyl-nucleotide exchange factor activity,synapse assembly,dendrite morphogenesis,retrograde trans-synaptic signaling
ENSG00000172500	FIBP,fibroblast growth factor binding,fibroblast growth factor receptor signaling pathway,platelet aggregation,endomembrane system localization,nucleus localization,mitochondrion localization
ENSG00000164877	MICALL2,actin cytoskeleton organization,endocytic recycling,filamin binding,cell-cell junction assembly,plasma membrane localization,protein binding
ENSG00000136237	RAPGEF5,guanyl-nucleotide exchange factor activity,ras protein signal transduction,small gtpase-mediated signal transduction,plasma membrane localization,nucleoplasm,protein binding
ENSG00000138193	PLCE1,phosphatidylinositol phospholipase c activity,calcium-mediated signaling,g protein-coupled receptor signaling pathway,epidermal growth factor receptor signaling pathway,diacylglycerol biosynthetic process,positive regulation of lamellipodium assembly
ENSG00000101265	RASSF2,protein kinase activity,negative regulation of non-canonical nf-kappab signal transduction,positive regulation of apoptotic process,regulation of osteoblast differentiation,jnk cascade,bone remodeling
ENSG00000171094	ALK,receptor tyrosine kinase activity,protein tyrosine kinase activity,epidermal growth factor receptor signaling pathway,fibroblast growth factor receptor signaling pathway,positive regulation of nf-kappab transcription factor activity,macrophage colony-stimulating factor signaling pathway
ENSG00000016391	CHDH,choline dehydrogenase activity,oxidoreductase activity,flavin adenine dinucleotide binding,glycine betaine biosynthetic process from choline,mitochondrial inner membrane localization,osmolyte production
ENSG00000166428	PLD4,phospholipase d activity,phosphatidic acid (pa) signaling,phagocytosis,inflammatory response modulation,cell proliferation,endoplasmic reticulum localization
ENSG00000105223	PLD3,phospholipid catabolic process,protein binding,catalytic activity,lysosome localization,inflammatory response,signal transduction
ENSG00000161048	NAPEPLD,n-acylphosphatidylethanolamine-specific phospholipase d activity,n-acylethanolamine metabolic process,positive regulation of inflammatory response,hydrolase activity,metal ion binding,cytoplasm localization
ENSG00000131435	PDLIM4,protein phosphatase binding,alpha-actinin binding,actin binding,cell adhesion,cytoskeleton organization,muscle development
ENSG00000095777	MYO3A,myosin motor activity,histone kinase activity,actin binding,chromatin remodeling,filopodium assembly,protein serine/threonine kinase activity
ENSG00000143933	CALM2,calcium ion binding,protein kinase activator activity,g protein-coupled receptor signaling pathway,regulation of calcium ion export,regulation of cell communication,protein serine/threonine kinase activity
ENSG00000160014	CALM3,calcium ion binding,regulation of cardiac muscle contraction,cardiac conduction,g protein-coupled receptor signaling pathway,protein kinase activator activity,presynaptic endocytosis
ENSG00000133454	MYO18B,cytoskeletal motor activity,actin binding,atp binding,actomyosin structure organization,vasculogenesis,unconventional myosin
ENSG00000142347	MYO1F,actin filament organization,calmodulin binding,cytoskeletal motor activity,endocytosis,atp binding,protein binding
ENSG00000187017	ESPN,actin filament binding,actin filament bundle assembly,microvillar actin bundle assembly,cell projection,sensory perception of sound,wh2 domain
ENSG00000166866	MYO1A,actin filament binding,microfilament motor activity,cytoskeletal motor activity,vesicle localization,cell projection organization,myosin complex
ENSG00000074771	NOX3,reactive oxygen species production,superoxide anion generation,oxidative stress,cellular defense,tumor microenvironment modulation,none
ENSG00000116641	DOCK7,guanyl-nucleotide exchange factor activity,small gtpase binding,microtubule cytoskeleton organization,axonogenesis,neuron projection development,vascular associated smooth muscle cell migration
ENSG00000135905	DOCK10,rho protein signaling,cell migration,cytoskeletal organization,synaptic plasticity,b cell differentiation,immune evasion
ENSG00000088538	DOCK3,gtpase activator activity,small gtpase-mediated signal transduction,neurotrophin trk receptor signaling pathway,cytoskeletal dynamics,cell migration,proliferation
ENSG00000147459	DOCK5,guanyl-nucleotide exchange factor activity,rac protein signal transduction,cell migration,podosome assembly,plasma membrane localization,substrate adhesion-dependent cell spreading
ENSG00000046889	PREX2,gtpase activator activity,rac1 activation,pi3k/akt signaling,g protein-coupled receptor signaling,cell proliferation,dendrite morphogenesis
ENSG00000168067	MAP4K2,histone h3s57 kinase activity,histone h3t6 kinase activity,jnk cascade,positive regulation of jun kinase activity,chromatin remodeling,immune response
ENSG00000130158	DOCK6,rho protein signal transduction,guanyl-nucleotide exchange factor activity,cytosol localization,cytoplasm localization,perinuclear region of cytoplasm localization,cell motility
ENSG00000184922	FMNL1,actin filament binding,cell migration,morphogenesis,small gtpase binding,plasma membrane localization,cytoskeleton organization
ENSG00000182985	CADM1,erbb4 signaling pathway regulation,immune system process,cell adhesion,signaling receptor binding,protein binding,pdz domain binding
ENSG00000188747	NOXA1,superoxide anion generation,hydrogen peroxide metabolic process,sh3 domain binding,small gtpase binding,respiratory burst,nadph oxidase complex
ENSG00000213088	ACKR1,chemokine binding,chemokine-mediated signaling pathway,inflammatory response,plasma membrane localization,endosome localization,regulation of chemokine production
ENSG00000088387	DOCK9,guanine nucleotide exchange factor activity,rho protein signal transduction,actin cytoskeleton dynamics,cell adhesion,epithelial-mesenchymal transition (emt),tumor cell invasion
ENSG00000205809	KLRC2,c-type lectin domain,natural killer cell activation,mhc class ib receptor interaction,innate immune response,transmembrane signaling receptor,cellular defense response
ENSG00000134539	KLRD1,inhibitory receptor signaling,hla-e binding,natural killer cell regulation,tumor immune evasion,mhc class i protein complex binding,negative regulation of cytotoxicity
ENSG00000196408	NOXO1,superoxide anion generation,nadph oxidase activator activity,lipid binding,plasma membrane localization,respiratory burst regulation,ros metabolic process
ENSG00000141639	MAPK4,map kinase activity,jnk cascade,protein phosphorylation,intracellular signal transduction,apoptosis,stress response
ENSG00000107099	DOCK8,guanine nucleotide exchange factor activity,rho gtpase signaling,t cell migration,immunological synapse formation,cytoskeletal rearrangement,positive regulation of t cell development
ENSG00000006432	MAP3K9,apoptosis signal-regulating kinase 1 (ask1),protein kinase activity,jun kinase kinase kinase activity,positive regulation of apoptotic process,mapk cascade,cytoplasm localization
ENSG00000130202	NECTIN2,cell adhesion,viral receptor activity,immunoregulation (nk cell mediated cytotoxicity),t cell signaling pathway,homophilic interaction,tumor progression
ENSG00000161798	AQP5,water channel activity,channel activity,plasma membrane localization,pancreatic juice secretion,cellular hypotonic response,carbon dioxide transport
ENSG00000165272	AQP3,water channel activity,glycerol transmembrane transport,urea transmembrane transport,cell-cell junction formation,response to hypoxia,tumor microenvironment modulation
ENSG00000104946	TBC1D17,gtpase activator activity,rab protein binding,autophagy regulation,cilium assembly,vesicle trafficking,endosomal transport
ENSG00000167291	TBC1D16,gtpase activator activity,cilium assembly regulation,receptor recycling regulation,cytosol localization,early endosome localization,rab protein regulation
ENSG00000159251	ACTC1,actin filament organization,actomyosin structure organization,cell migration,focal adhesion formation,protein binding,microfilament motor activity
ENSG00000178363	CALML3,calcium ion binding,protein binding,centrosome organization,myelin sheath,extracellular exosome,cell division
ENSG00000163017	ACTG2,actin polymerization,mesenchymal migration,cell motility,cytoskeleton remodeling,gene regulation,filopodia formation
ENSG00000006116	CACNG3,voltage-gated calcium channel activity,calcium ion transmembrane transport,synaptic transmission,postsynaptic neurotransmitter receptor diffusion trapping,protein localization,neurotransmitter receptor transport
ENSG00000130433	CACNG6,voltage-gated calcium channel activity,calcium ion transport,channel regulator activity,modulation of activation threshold,influence on downstream signaling pathways,contribution to disease states
ENSG00000142408	CACNG8,voltage-gated calcium channel activity,calcium ion transmembrane transport,synaptic transmission,neuronal excitability,postsynaptic membrane localization,tumor development
ENSG00000153956	CACNA2D1,voltage-gated calcium channel activity,calcium ion transport,plasma membrane localization,cellular response to stimulus,regulation of cell proliferation,tumor microenvironment interaction
ENSG00000081248	CACNA1S,voltage-gated calcium channel activity,calcium ion transport,muscle cell development,cellular response to caffeine,positive regulation of muscle contraction,plasma membrane localization
ENSG00000102001	CACNA1F,voltage-gated calcium channel activity,calcium ion transmembrane transport,visual perception,light detection stimulus involved in visual perception,photoreceptor outer segment localization,neuronal cell body localization
ENSG00000151062	CACNA2D4,voltage-gated calcium channel activity,calcium ion transmembrane transport,metal ion binding,tumor development,dysregulation of cellular functions,channel gating modulation
