ENSG00000276480,MYH11,actin filament binding,cytoskeletal motor activity,smooth muscle contraction,elastic fiber assembly,muscle myosin complex,atp binding
ENSG00000162298,SYVN1,protein ubiquitination,protein k48-linked ubiquitination,erad pathway,endoplasmic reticulum (er) quality control compartment,negative regulation of er stress-induced apoptosis,ubiquitin-specific protease binding
ENSG00000176095,IP6K1,inositol phosphate kinase activity,inositol phosphate biosynthesis,organophosphate metabolic process,protein binding,cytoplasm localization,cold-induced thermogenesis regulation
ENSG00000243067,PSMB9,proteasome complex,endopeptidase activity,protein binding,protein catabolic process,immune system process,nucleoplasm localization
ENSG00000167840,ZNF232,zinc finger protein,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,nucleoplasm localization,protein binding,transcriptional regulation
ENSG00000159267,HLCS,biotin metabolic process,protein modification process,post-translational protein modification,ligase activity,enzyme binding,chromatin localization
ENSG00000134532,SOX5,dna binding,transcription regulation,cell fate commitment,cartilage development,nucleus localization,mesenchymal stem cell differentiation
ENSG00000136936,XPA,dna damage binding,nucleotide-excision repair,protein binding,damaged dna binding,uv-damage excision repair,sequence-specific double-stranded dna binding
ENSG00000087903,RFX2,transcription factor activity,dna-binding,rna polymerase ii regulation,cell differentiation,protein binding,cancer cell proliferation
ENSG00000168824,NSG1,vesicle-mediated transport,receptor recycling,endosome transport,protein binding,clathrin coat assembly,ionotropic glutamate receptor binding
ENSG00000168000,BSCL2,lipid droplet formation,lipid catabolic process,lipid storage,phospholipid binding,protein binding,endoplasmic reticulum membrane
ENSG00000205439,KRTAP12-3,keratin filament,intermediate filament,protein binding,identical protein binding,epithelial cells,cytosol
ENSG00000130770,ATP5IF1,atpase inhibitor activity,mitochondrial proton-transporting atp synthase complex binding,positive regulation of type 2 mitophagy,mitochondrial depolarization,negative regulation of endothelial cell proliferation,reactive oxygen species metabolic process
ENSG00000280759,AP2A2,clathrin adaptor activity,protein binding,endocytosis,synaptic vesicle endocytosis,intracellular protein transport,plasma membrane localization
,GARS,trna aminoacylation,protein synthesis,stress response,apoptosis,tumor proliferation,chemosensitivity
ENSG00000165376,CLDN2,paracellular transport regulation,tight junction assembly,cell-cell adhesion,immune response in mucosa,intestinal lipid absorption,epithelial barrier function
ENSG00000112763,BTN2A1,immunoglobulin-like domain,plasma membrane localization,cytokine production regulation,t cell receptor signaling pathway,lipid metabolic process,signaling receptor binding
ENSG00000154127,UBASH3B,protein tyrosine phosphatase activity,collagen-activated signaling pathway,chromatin remodeling,osteoclast differentiation regulation,signal transduction,ubiquitin protein ligase binding
ENSG00000141934,PLPP2,sphingosine-1-phosphate phosphatase activity,phosphatidate phosphatase activity,signal transduction,lipid metabolic process,plasma membrane localization,ceramide metabolic process
ENSG00000136404,TM6SF1,lipid metabolism,endomembrane system,lysosomal membrane,protein binding,membrane localization,tumor growth
ENSG00000163466,ARPC2,actin filament binding,actin polymerization,cell motility,lamellipodia assembly,focal adhesion,cell spreading
ENSG00000155304,HSPA13,atp-dependent protein folding chaperone,protein binding,heat shock protein binding,protein refolding,endoplasmic reticulum,nucleus localization
ENSG00000180806,HOXC9,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,embryonic skeletal system morphogenesis,anterior/posterior pattern specification,negative regulation of cell cycle
ENSG00000125618,PAX8,transcriptional regulation,dna-binding transcription factor activity,cell differentiation,epithelial-mesenchymal transition (emt),kidney development,thyroid gland development
ENSG00000173917,HOXB2,dna-binding transcription factor activity,regulation of dna-templated transcription,sequence-specific dna binding,embryonic skeletal system morphogenesis,nervous system development,positive regulation of transcription by rna polymerase ii
ENSG00000131013,PPIL4,rna polymerase ii ctd heptapeptide repeat p3 isomerase activity,rna polymerase ii ctd heptapeptide repeat p6 isomerase activity,rna binding,protein binding,peptidyl-prolyl cis-trans isomerase activity,nucleoplasm localization
ENSG00000184436,THAP7,histone deacetylase binding,methylated histone binding,lysine-acetylated histone binding,chromatin organization,negative regulation of dna-templated transcription,transcriptional repression
ENSG00000125888,BANF2,dna binding,chromosome organization,condensed chromosome,nucleus localization,cytoplasm localization,none
ENSG00000136942,RPL35,ribosomal structural component,ribosome biogenesis,cytoplasmic translation,protein synthesis,rna binding,large ribosomal subunit
ENSG00000217128,FNIP1,tor signaling,atpase inhibitor activity,lysosomal membrane localization,protein-folding chaperone binding,b cell differentiation,negative regulation of cell population proliferation
ENSG00000135823,STX6,snare binding,synaptic vesicle to endosome fusion,vesicle-mediated transport,endosome organization,protein transport,retrograde transport
ENSG00000229802,SLC39A7,zinc ion transmembrane transporter activity,regulation of ferroptosis,intracellular zinc ion homeostasis,metal ion transport,endoplasmic reticulum,golgi apparatus
ENSG00000170893,TRH,hormone activity,cell-cell signaling,positive regulation of insulin secretion,protein binding,negative regulation of glutamate secretion,hormone-mediated signaling pathway
ENSG00000281758,KCNIP4,voltage-gated potassium channel complex,potassium ion transmembrane transport,calcium ion binding,protein localization to plasma membrane,regulation of signal transduction,metal ion binding
ENSG00000114854,TNNC1,calcium ion binding,muscle contraction regulation,cardiac muscle tissue morphogenesis,actin filament binding,troponin complex assembly,protein homodimerization activity
ENSG00000143977,SNRPG,rna binding,spliceosomal complex assembly,mrna processing,protein binding,u1 snrnp binding,spliceosome catalytic step 2
ENSG00000182004,SNRPE,rna splicing,spliceosomal snrnp assembly,protein binding,small nuclear ribonucleoprotein complex,mrna processing,u4/u6 x u5 tri-snrnp complex
ENSG00000176679,TGIF2LY,dna-binding transcription repressor activity,sequence-specific double-stranded dna binding,regulation of dna-templated transcription,negative regulation of transcription by rna polymerase ii,protein binding,nucleus
ENSG00000166446,CDYL2,chromodomain,transcriptional repression,methylated histone binding,nucleus localization,dna-templated transcription regulation,cancer-associated dysregulation
,DARS,asparagine-trna synthetase activity,protein synthesis,amino acid binding,mrna translation,cell growth,translation elongation
ENSG00000136874,STX17,snare binding,vesicle docking,autophagy,protein phosphatase binding,endoplasmic reticulum-golgi intermediate compartment organization,protein binding
ENSG00000198728,LDB1,transcription coactivator activity,dna-binding transcription factor binding,wnt signaling pathway,rna polymerase ii transcription regulator complex,cell adhesion,chromatin binding
ENSG00000159556,ISL2,lim domain,dna binding transcription factor activity,neuron differentiation,axonogenesis,cell fate commitment,rna polymerase ii 	regulation
ENSG00000165533,TTC8,tpr domain,protein binding,cilia assembly,sensory perception,anatomical structure orientation,olfactory bulb development
ENSG00000131067,GGT7,glutathione metabolic process,leukotriene d4 biosynthetic process,negative regulation of response to oxidative stress,protein binding,acyltransferase activity,hydrolase activity
ENSG00000164237,CMBL,hydrolase activity,xenobiotic metabolic process,cytosol localization,extracellular exosome,tumor progression,drug resistance
ENSG00000185640,KRT79,keratin filament,intermediate filament organization,enzyme binding,structural constituent of skin epidermis,protein binding,cell adhesion
ENSG00000105793,GTPBP10,gtp binding,rna binding,protein binding,ribosome biogenesis,nucleus localization,mitochondrion localization
ENSG00000185905,C16orf54,transmembrane protein,protein binding,membrane localization,tumor tissue expression alteration,intracellular signaling,cell adhesion
ENSG00000131264,CDX4,transcription factor activity,dna binding,anterior/posterior axis specification,cell differentiation,embryonic pattern specification,gene regulation
ENSG00000115841,RMDN2,microtubule binding,spindle pole,protein binding,mitotic spindle,mitochondrion membrane,golgi apparatus function
ENSG00000174943,KCTD13,ubiquitin-protein transferase activity,protein degradation,dna replication,rho protein signal transduction,cell migration,synaptic transmission
ENSG00000126067,PSMB2,proteasome-mediated protein catabolic process,protein binding,tumor progression,immune response,cell proliferation,apoptosis
ENSG00000277791,PSMB3,proteasome core complex,proteasome-mediated ubiquitin-dependent protein catabolic process,protein binding,cytoplasm,nucleus,none
ENSG00000198853,RUSC2,small gtpase binding,protein binding,cytosol localization,exosome localization,vesicle transport,cellular trafficking
ENSG00000105983,LMBR1,transmembrane signaling receptor activity,protein binding,signal transduction,embryonic digit morphogenesis,cell growth regulation,plasma membrane localization
ENSG00000196391,ZNF774,transcription factor activity,rna polymerase ii regulation,dna-binding,gene expression modulation,cellular proliferation,apoptosis
ENSG00000152147,GEMIN6,spliceosomal snrnp assembly,mrna splicing,smn complex,protein binding,rna binding,nucleoplasm localization
ENSG00000243244,STON1,clathrin adaptor activity,endocytosis,focal adhesion disassembly,substrate-dependent cell migration,platelet-derived growth factor receptor signaling pathway,synaptic vesicle endocytosis
ENSG00000134508,CABLES1,regulation of cell cycle,cell division,protein binding,cytosol localization,cytoplasm localization,nucleus localization
ENSG00000147262,GPR119,g protein-coupled receptor activity,lipid binding,adenylate cyclase-activating g protein-coupled receptor signaling pathway,insulin secretion,regulation of metabolic process,plasma membrane localization
ENSG00000110324,IL10RA,interleukin-10 receptor activity,negative regulation of inflammatory response,cytokine-mediated signaling pathway,immune evasion,tumor growth promotion,jak-stat pathway activation
ENSG00000175445,LPL,lipoprotein lipase activity,triglyceride catabolic process,cholesterol homeostasis,lipid metabolic process,tumor growth,lipoprotein particle binding
ENSG00000163735,CXCL5,chemokine activity,neutrophil chemotaxis,cell-cell signaling,inflammation response,angiogenesis,immune response regulation
ENSG00000102189,EEA1,endocytosis,vesicle fusion,protein binding,early endosome to late endosome transport,phosphatidylinositol binding,calmodulin binding
ENSG00000281139,STH,protein binding,mrna splicing,spliceosome complex,cytoplasm localization,nucleus localization,positive regulation
ENSG00000197951,ZNF71,dna-binding,rna polymerase ii interaction,transcriptional activation,positive regulation of transcription,pro-tumorigenic gene expression,cell cycle control
ENSG00000197063,MAFG,transcription factor activity,dna-binding,regulation of cell proliferation,positive regulation of gene expression,negative regulation of transcription,epidermal cell differentiation
ENSG00000132274,TRIM22,transcriptional coactivation/corepression,nf-κb signaling,viral defense response,e3 ubiquitin ligase activity,protein degradation,immune system modulation
ENSG00000069535,MAOB,monoamine oxidase activity,mitochondrial localization,neurotransmitter metabolism,dopamine metabolic process,cellular stress response,tumor microenvironment interaction
ENSG00000203667,COX20,cytochrome c oxidase assembly,mitochondrial inner membrane,protein binding,cellular respiration,energy production,metabolic reprogramming
ENSG00000087206,UIMC1,ubiquitin-modified histone reader activity,dna repair,double-strand break repair,mitotic g2 dna damage checkpoint signaling,chromatin organization,regulation of dna repair
ENSG00000136270,TBRG4,mitochondrial rna processing,mitochondrial mrna stability,regulation of cell cycle,protein binding,rna binding,positive regulation of cell population proliferation
ENSG00000063176,SPHK2,sphingosine-1-phosphate receptor signaling pathway,sphingolipid biosynthetic process,positive regulation of cell population proliferation,regulation of reactive oxygen species biosynthetic process,tumor necrosis factor production,mitochondrial inner membrane localization
ENSG00000174485,DENND4A,guanyl-nucleotide exchange factor activity,regulation of rab protein signal transduction,dna binding,vesicle trafficking,endosomal sorting,multivesicular body formation
ENSG00000072133,RPS6KA6,ribosomal protein s6 kinase activity,torc1 signaling,dna damage response,histone kinase activity,signal transduction,chromatin remodeling
ENSG00000114127,XRN1,5'-3' rna exonuclease activity,rna binding,telomerase rna binding,negative regulation of translation,nuclear mrna surveillance,rrna catabolic process
ENSG00000171806,METTL18,histidine protein methyltransferase activity,protein-l-histidine n-tele-methyltransferase activity,ribosome biogenesis,methylation,translational elongation,nucleus localization
ENSG00000235155,B3GALT4,glycosyltransferase activity,ganglioside biosynthesis,glycosphingolipid biosynthesis,protein o-linked glycosylation,membrane localization,lipid metabolic process
ENSG00000145192,AHSG,cysteine-type endopeptidase inhibitor activity,extracellular matrix,platelet alpha granule lumen,insulin receptor signaling pathway,proteolytic cascades,tumor microenvironment remodeling
ENSG00000204219,TCEA3,dna-templated transcription,transcription elongation by rna polymerase ii,dna binding,protein binding,nucleic acid binding,regulation of transcription by rna polymerase ii
ENSG00000004939,SLC4A1,bicarbonate transmembrane transporter activity,chloride transmembrane transporter activity,erythrocyte development,regulation of intracellular ph,monoatomic anion transport,plasma membrane localization
ENSG00000048162,NOP16,ribosomal large subunit biogenesis,rna binding,nucleolus localization,intracellular membrane-bounded organelle,protein synthesis,cell growth
ENSG00000140830,TXNL4B,spliceosome assembly,mrna splicing,pre-mrna splicing,nucleoplasm,u4/u6 x u5 tri-snrnp complex,cytosol
ENSG00000071967,CYBRD1,transmembrane ascorbate ferrireductase activity,iron ion homeostasis,reductive iron assimilation,plasma membrane localization,response to iron ion,lysosomal membrane localization
ENSG00000160688,FLAD1,fad biosynthesis,mitochondrial function,nucleotide binding,protein binding,catalytic activity,riboflavin metabolism
ENSG00000146352,CLVS2,lipid binding,phosphatidylinositol-3,5-bisphosphate binding,trans-golgi network membrane,endosome organization,vesicle formation
ENSG00000170011,MYRIP,rabbd domain,small gtpase binding,intracellular protein transport,dense core granule,positive regulation of insulin secretion,actin binding
ENSG00000184724,KRTAP6-1,keratinization,protein binding,intermediate filament,epithelial cell differentiation,cytosol localization,esophageal carcinoma
ENSG00000144036,EXOC6B,vesicle tethering,exocytosis,intracellular protein transport,cell migration,membrane fission,protein binding
ENSG00000171116,HSFX1,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,protein binding,sequence-specific dna binding,chromatin
ENSG00000268738,HSFX2,cell cycle regulation,dna replication,esophageal carcinogenesis,uncontrolled proliferation,genomic instability,none
ENSG00000094841,UPRT,ribosylnicotinamide kinase activity,gtp binding,ump biosynthetic process,nucleoplasm localization,protein binding,cellular growth
ENSG00000188312,CENPP,centromere protein p activity,chromosome segregation,cenp-a containing chromatin assembly,kinetochore formation,protein binding,genomic instability
ENSG00000276045,ORAI1,store-operated calcium channel activity,calcium ion transport,phospholipase c-activating g protein-coupled receptor signaling pathway,plasma membrane localization,ion channel modulating,positive regulation of calcium ion transport
ENSG00000057252,SOAT1,sterol o-acyltransferase activity,cholesterol binding,very-low-density lipoprotein particle assembly,low-density lipoprotein particle clearance,cholesterol homeostasis,endoplasmic reticulum localization
ENSG00000094804,CDC6,dna replication initiation,cell cycle regulation,cytokinesis,chromosome segregation,dna replication checkpoint,mitotic metaphase/anaphase transition
ENSG00000185721,DRG1,microtubule binding,gtpase activity,regulation of mitotic spindle assembly,cytoplasmic translation,positive regulation of microtubule polymerization,membrane scission gtpase motor activity
ENSG00000241935,HOGA1,mitochondrial matrix localization,glyoxylate catabolic process,pyruvate biosynthetic process,oxalate metabolic process,(r,s)-4-hydroxy-2-oxoglutarate aldolase activity
ENSG00000177947,ODF3,odf components,sperm flagellar motility,spermatogenesis,protein-protein interaction,none,none
ENSG00000122550,KLHL7,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process,ubiquitin-like ligase-substrate adaptor activity,cul3-ring ubiquitin ligase complex,plasma membrane localization,nucleus localization
ENSG00000130695,CEP85,centriole replication,chromosome segregation,cell migration,negative regulation of protein kinase activity,centrosome localization,spindle pole localization
ENSG00000106993,CDC37L1,protein-folding chaperone binding,heat shock protein binding,unfolded protein binding,protein binding,protein stabilization,cytosol localization
ENSG00000139329,LUM,extracellular matrix structural constituent conferring compression resistance,collagen binding,positive regulation of transforming growth factor beta1 production,visual perception,collagen fibril organization,ecm remodeling
ENSG00000112214,FHL5,transcriptional coactivator activity,protein binding,positive regulation of transcription by rna polymerase ii,nucleus localization,z disc localization,metal ion binding
ENSG00000128610,FEZF1,transcriptional regulation,dna binding,neuron differentiation,axon guidance,cell proliferation regulation,tumor progression
ENSG00000075240,GRAMD4,gram domain,toll-like receptor 9 signaling pathway,apoptotic process,protein binding,negative regulation,immune evasion
ENSG00000087302,RTRAF,rna polymerase ii complex binding,rna binding,transcriptional regulation,trna splicing,nucleus localization,cytoplasm localization
,KARS,aminoacyl-trna synthetase activity,protein synthesis,cell proliferation,tumorigenesis,metastasis,lysine trna charging
ENSG00000189120,SP6,transcription factor activity,dna-binding,rna polymerase ii regulation,epithelial-mesenchymal transition,regulation of gene expression,nucleus localization
ENSG00000243489,KRTAP10-11,keratin filament,protein binding,cytosol localization,structural integrity,cellular architecture,cell signaling pathways
ENSG00000101605,MYOM1,sarcomere organization,protein kinase a signaling,structural constituent of muscle,myosin filament,m band,extraocular skeletal muscle development
ENSG00000102021,LUZP4,protein binding,rna binding,mrna transport,cytoplasm localization,nucleus localization,none
ENSG00000183214,MICA,immune receptor binding,natural killer cell modulation,tumor cell recognition,stress-induced expression,inhibitory signaling,cell surface localization
ENSG00000119878,CRIPT,microtubule binding,scaffold protein binding,protein-containing complex binding,rna splicing,regulation of postsynaptic density assembly,synapse
ENSG00000138449,SLC40A1,iron ion transmembrane transport,negative regulation of apoptotic process,multicellular organismal-level iron ion homeostasis,spleen development,lymphocyte homeostasis,transcription by rna polymerase ii
ENSG00000186393,KRT26,structural molecule activity,intermediate filament organization,epithelial cell differentiation,cytoskeleton,extracellular exosome,protein binding
ENSG00000083093,PALB2,dna binding,protein binding,homologous recombination,double-strand break repair,brca2 interaction,tumor suppressor function
ENSG00000164414,SLC35A1,cmp-n-acetylneuraminate transmembrane transport,protein modification process,carbohydrate metabolic process,plasma membrane localization,protein binding,antiporter activity
ENSG00000158769,F11R,junctional adhesion molecule,cell-cell adhesion,cytoskeletal organization,inflammatory response,establishment of endothelial barrier,leukocyte cell-cell adhesion
ENSG00000100568,VTI1B,vesicle fusion with golgi apparatus,autophagosome maturation,intracellular protein transport,vesicle docking involved in exocytosis,endosome to golgi,vesicle-mediated transport
ENSG00000127452,FBXL12,scf-dependent proteasomal ubiquitin-dependent protein catabolic process,protein ubiquitination,protein binding,cell cycle control,dna repair,signal transduction pathways
ENSG00000064703,DDX20,rna helicase activity,mrna processing,spliceosomal snrnp assembly,chromatin remodeling,negative regulation of cell population proliferation,dna binding
ENSG00000178741,COX5A,electron transfer activity,oxidative phosphorylation,mitochondrial inner membrane,metal ion binding,cytochrome c to oxygen,protein binding
,RARS,ribosomal rna methylation,protein synthesis,ribosome biogenesis,cell growth,tumor progression,aberrant cell survival
ENSG00000010292,NCAPD2,chromosome condensation,mitotic cell cycle,positive regulation of chromosome segregation,histone binding,protein binding,nucleus
ENSG00000141753,IGFBP4,insulin-like growth factor binding,regulation of insulin-like growth factor receptor signaling pathway,mapk cascade,regulation of glucose metabolic process,positive regulation of insulin-like growth factor receptor signaling pathway,negative regulation of canonical wnt signaling pathway
ENSG00000084112,SSH1,protein phosphatase activity,rna polymerase ii ctd phosphorylation,actin cytoskeleton organization,map kinase signaling,transcription regulation,cell migration
ENSG00000123992,DNPEP,aminopeptidase activity,aspartyl aminopeptidase,peptide metabolic process,proteolysis,cytosol localization,nucleus localization
ENSG00000179564,LSMEM2,protein binding,membrane localization,signal transduction,cellular adhesion,tumorigenesis,esophageal carcinoma context
ENSG00000163539,CLASP2,microtubule binding,mitotic spindle assembly,regulation of microtubule polymerization or depolymerization,epithelial to mesenchymal transition,protein binding,cell division
ENSG00000171823,FBXL14,ubiquitin-protein transferase activity,protein binding,scf-dependent proteasomal ubiquitin-dependent protein catabolic process,ubiquitin-dependent protein catabolic process,cytosol localization,cytoplasm localization
ENSG00000162227,TAF6L,transcription factor complex subunit,dna binding,rna polymerase ii transcription initiation,chromatin remodeling,positive regulation of transcription,protein heterodimerization activity
ENSG00000092140,G2E3,ubiquitin-protein transferase activity,apoptotic process,protein ubiquitination,cytoplasm localization,nucleolus localization,nuclear localization
ENSG00000054654,SYNE2,cytoskeleton-nuclear membrane anchor activity,nuclear migration,centrosome localization,cilium assembly regulation,cell motility,actin binding
ENSG00000067167,TRAM1,endoplasmic reticulum localization,protein targeting,er stress response,cotranslational protein synthesis,signal recognition particle pathway,protein trafficking
ENSG00000143375,CGN,cell junction,cadherin binding,microtubule binding,actin binding,plasma membrane localization,cellular integrity
ENSG00000145685,LHFPL2,protein binding,plasma membrane localization,cell proliferation,migration,angiogenesis,none
ENSG00000265107,GJA5,gap junction channel activity,intercellular communication,tumor cell proliferation,cell migration,immune evasion,metastasis
ENSG00000168818,STX18,vesicle-mediated transport,retrograde vesicle-mediated transport,endoplasmic reticulum membrane organization,golgi to endoplasmic reticulum,snare protein activity,organelle assembly
ENSG00000108100,CCNY,cyclin-dependent protein serine/threonine kinase regulator activity,cell division,wnt signaling pathway,positive regulation of autophagy,g2/m transition of mitotic cell cycle,protein binding
ENSG00000102317,RBM3,rna binding,ribosomal large subunit binding,positive regulation of translation,mrna splicing,cytoplasm localization,nucleus localization
ENSG00000243927,MRPS6,mitochondrial translation,ribosome biogenesis,rrna binding,protein binding,mitochondrial inner membrane localization,energy production
ENSG00000133119,RFC3,single-stranded dna helicase activity,dna binding,dna replication,dna repair,protein binding,atp-dependent activity
ENSG00000186081,KRT5,intermediate filament organization,response to mechanical stimulus,epidermis development,cell migration,cytoskeleton organization,structural constituent of cytoskeleton
ENSG00000130707,ASS1,arginine biosynthesis,l-arginine metabolic process,nitric oxide biosynthetic process,protein synthesis,tumor development,urea cycle
ENSG00000115648,MLPH,rabbd domain-containing protein activity,small gtpase binding,actin binding,myosin binding,melanome transport,intracellular protein transport
ENSG00000118271,TTR,protein binding,hormone activity,signal transduction,extracellular region,exosome,thyroid hormone binding
ENSG00000116741,RGS2,gtpase activator activity,g protein-coupled receptor signaling pathway,negative regulation of cell growth,plasma membrane localization,nucleus localization,mitochondrion localization
ENSG00000054356,PTPRN,protein tyrosine phosphatase activity,regulation of secretion,insulin secretion,positive regulation of transcription by rna polymerase ii,protein binding,ubiquitin-like protein ligase binding
ENSG00000110514,MADD,regulation of extrinsic apoptotic signaling pathway via death domain receptors,positive regulation of mapk cascade,execution phase of apoptosis,regulation of cell cycle,apoptotic process,protein kinase activator activity
ENSG00000186792,HYAL3,hyaluronoglucuronidase activity,plasma membrane localization,cellular response to interleukin-1,inflammatory response,cartilage development,tumor progression
ENSG00000138942,RNF185,ubiquitin ligase activity,erad pathway,type i interferon signaling,innate immune response,protein quality control,antiviral defense
ENSG00000091428,RAPGEF4,guanine nucleotide exchange factor activity,g protein-coupled receptor signaling pathway,exocytosis regulation,small gtpase-mediated signal transduction,ras protein signal transduction,adaptive immune response
ENSG00000120733,KDM3B,histone h3k9 demethylase activity,chromatin remodeling,regulation of transcription by rna polymerase ii,chromatin organization,cellular oxidant detoxification,nucleoplasm localization
ENSG00000163714,U2SURP,protein binding,rna binding,nucleoplasm localization,nucleus localization,u2 snrnp,rna processing
ENSG00000167755,KLK6,serine-type endopeptidase activity,protein binding,regulation of g protein-coupled receptor signaling pathway,proteolysis,positive regulation of cell differentiation,collagen catabolic process
ENSG00000075891,PAX2,transcription factor binding,dna-binding transcription factor activity,cell fate determination,regulation of transcription by rna polymerase ii,apoptosis regulation,cellular response to stimulus
ENSG00000168876,ANKRD49,protein binding,dna-templated transcription,nucleus localization,positive regulation of transcription,cell differentiation,esophageal carcinoma
ENSG00000230907,FKBPL,protein binding,angiogenesis regulation,response to radiation,blood vessel branching,cytosol localization,extracellular region
ENSG00000143183,TMCO1,calcium channel activity,er overload response,endoplasmic reticulum calcium ion homeostasis,multi-pass transmembrane protein insertion into er membrane,ossification,protein binding
ENSG00000205581,HMGN1,chromatin organization,dna-templated transcription,nucleosomal dna binding,dna binding,regulation of development,response to uv-b
ENSG00000169908,TM4SF1,transmembrane protein,plasma membrane localization,cell adhesion,protein binding,signaling pathway,dysregulated expression
ENSG00000013573,DDX11,dna helicase activity,double-stranded dna binding,chromatin remodeling,g-quadruplex dna binding,atp-dependent h3-h4 histone complex chaperone activity,replication fork processing
ENSG00000139926,FRMD6,ferm domain,actin filament organization,apical junction complex,hippo signaling pathway,protein binding,plasma membrane localization
ENSG00000115593,SMYD1,histone h3k4 methyltransferase activity,transcriptional regulation,dna binding,chromatin remodeling,positive regulation of cell differentiation,negative regulation of gene expression
ENSG00000078140,UBE2K,ubiquitin conjugating enzyme activity,protein polyubiquitination,positive regulation of type i interferon-mediated signaling pathway,protein k48-linked ubiquitination,regulation of proteasomal ubiquitin-dependent protein catabolic process,cytoplasm localization
ENSG00000090104,RGS1,g-protein alpha-subunit binding,gtpase activator activity,leukotriene signaling pathway,adenylate cyclase-inhibiting g protein-coupled receptor signaling pathway,immune response,signal transduction
ENSG00000139625,MAP3K12,jnk cascade,erk1/2 cascade,protein kinase activity,positive regulation of protein kinase activity,regulation of cell proliferation,regulation of dna-templated transcription
ENSG00000205279,CTXN3,protein binding,membrane localization,intracellular trafficking,cell migration,invasion,metastasis
ENSG00000140750,ARHGAP17,gtpase activator activity,actin filament organization,regulation of rac protein signal transduction,negative regulation of small gtpase mediated signal transduction,plasma membrane localization,cytosol localization
ENSG00000148943,LIN7C,tight junction formation,epithelial morphogenesis,protein-protein interaction,exocytosis regulation,synaptic vesicle transport,cytoskeletal protein binding
ENSG00000168938,PPIC,peptidyl-prolyl cis-trans isomerase activity,rna polymerase ii ctd heptapeptide repeat p3 isomerase activity,protein binding,regulation of transcription,intracellular membrane-bounded organelle localization,extracellular exosome localization
ENSG00000108557,RAI1,protein binding,transcriptional regulation,multicellular organism growth regulation,circadian regulation of gene expression,nucleoplasm localization,skeletal development
ENSG00000153046,CDYL,chromatin binding,methylated histone binding,transcription corepressor activity,negative regulation of dna-templated transcription,cell differentiation,spermatogenesis
ENSG00000266028,SRGAP2,actin filament severing,gtpase activator activity,cell migration,lamellipodium assembly,filopodium assembly,synaptic plasticity
ENSG00000107554,DNMBP,guanyl-nucleotide exchange factor activity,dynamin gtpase regulation,cell migration,cilium assembly,signal transduction,cell-cell junction
ENSG00000186487,MYT1L,transcriptional repression,dna binding,neuron differentiation,cell differentiation,rna polymerase ii regulation,chromatin interaction
ENSG00000215114,UBXN2B,ubiquitin binding,protein binding,mitotic spindle orientation,centrosome separation,proteasomal degradation,autophagy
ENSG00000164080,RAD54L2,atp-dependent chromatin remodeler activity,dna duplex unwinding,cohesin loader activity,chromatin looping,helicase activity,transcription coregulator activity
,MARCH2,e3 ubiquitin ligase activity,protein degradation,immune response,inflammation,tumor microenvironment interactions,oncoprotein/tumor suppressor regulation
ENSG00000168517,HEXIM2,7sk snrna binding,protein binding,transcriptional repression,cyclin-dependent kinase inhibition,negative regulation of transcription,cell cycle regulation
ENSG00000068697,LAPTM4A,lysosomal membrane localization,protein binding,endomembrane system,autophagy regulation,golgi apparatus,late endosome membrane
ENSG00000087338,GMCL1,protein binding,nuclear matrix localization,cell differentiation,germ cell development,spermatogenesis,esca-related
ENSG00000165553,NGB,oxygen binding,heme binding,nitrite reductase activity,hypoxia response,mitochondrial matrix localization,cytoplasm localization
ENSG00000177791,MYOZ1,sarcomere organization,myofibril assembly,skeletal muscle tissue development,protein binding,actin cytoskeleton organization,negative regulation of calcineurin-nfat signaling cascade
ENSG00000102572,STK24,histone kinase activity,protein phosphorylation,cellular response to oxidative stress,apoptotic process,intracellular signal transduction,chromatin remodeling
ENSG00000163681,SLMAP,voltage-gated sodium channel activity,membrane depolarization,protein localization to plasma membrane,muscle contraction,hippo signaling pathway regulation,negative regulation of hippo signaling.
ENSG00000179456,ZBTB18,dna-binding transcription repressor activity,sequence-specific dna binding,negative regulation of transcription by rna polymerase ii,skeletal muscle tissue development,heterochromatin,regulation of transcription by rna polymerase ii
ENSG00000151715,TMEM45B,protein binding,lysosomal membrane,innate immune response,endosome,esophageal carcinoma,none
ENSG00000108878,CACNG1,voltage-gated calcium channel activity,calcium ion transmembrane transport,regulation of calcium ion transmembrane transport,muscle contraction,establishment of localization in cell,positive regulation of muscle contraction
ENSG00000186812,ZNF397,dna-binding transcription factor activity,rna polymerase ii-specific,dna binding,nucleus localization,scan box domain,cytoplasm localization
ENSG00000170832,USP32,deubiquitinase activity,torc1 signaling,protein stabilization,golgi apparatus localization,cysteine protease activity,cellular process regulation
ENSG00000105327,BBC3,intrinsic apoptotic signaling pathway,cytochrome c release from mitochondria,dna damage response,endoplasmic reticulum stress response,positive regulation of apoptosis,protein binding
ENSG00000204390,HSPA1L,atp-dependent protein folding chaperone,heat shock protein binding,unfolded protein binding,response to unfolded protein,protein refolding,mitochondrion
